id,description,title,lang,url,banner,capacity,starting_at,ending_at,status,created_at,updated_at,author_id,event_type_id,host,venue_id,excerpt,academy_id,eventbrite_id,eventbrite_organizer_id,eventbrite_status,eventbrite_url,organization_id,published_at,eventbrite_sync_description,eventbrite_sync_status,online_event,sync_with_eventbrite,currency,slug,tags,live_stream_url,host_user_id,free_for_bootcamps,uuid
193,¡Es hora de reconocer el esfuerzo de nuestros Desarrolladores Web Full-Stack!,Presentación de proyectos finales: Tú también harás esto como programador,,https://www.eventbrite.com/e/presentacion-de-proyectos-finales-tu-tambien-haras-esto-como-programador-tickets-168304867389,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F145462131%2F187450375408%2F1%2Foriginal.20210824-175025?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=900c092f9600d0000cf6cc5d123dc2b1,100,2021-09-03 21:30:00+00:00,2021-09-03 22:30:00+00:00,ACTIVE,2021-08-25 07:31:50.782598+00:00,2023-08-22 14:08:30.401783+00:00,,,,,¡Es hora de reconocer el esfuerzo de nuestros Desarrolladores Web Full-Stack!,2.0,168304867389,,live,https://www.eventbrite.com/e/presentacion-de-proyectos-finales-tu-tambien-haras-esto-como-programador-tickets-168304867389,4,2021-08-24 17:51:14+00:00,2021-09-03 07:31:50.082498+00:00,PERSISTED,True,False,USD,,,,,,6b31eaf9-bb16-44fd-bf8c-d64d5b40a25a
137,GEEKTALKS - PRESENTACIÓN DE PROYECTOS FINALES,GEEKTALKS - PRESENTACIÓN DE PROYECTOS FINALES,,https://www.eventbrite.com/e/geektalks-presentacion-de-proyectos-finales-tickets-149695927549,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F133623955%2F400512721347%2F1%2Foriginal.20210428-103619?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C4320%2C2160&s=b03a34a81d9e10c67586c2498b85c6ec,50,2021-04-29 16:30:00+00:00,2021-04-29 18:00:00+00:00,ACTIVE,2021-04-07 07:30:47.994788+00:00,2023-08-22 14:08:30.407468+00:00,,,,,GEEKTALKS - PRESENTACIÓN DE PROYECTOS FINALES,6.0,149695927549,,live,https://www.eventbrite.com/e/geektalks-presentacion-de-proyectos-finales-tickets-149695927549,4,2021-04-06 14:21:29+00:00,2021-04-29 07:31:20.768356+00:00,PERSISTED,True,False,USD,,,,,,10e77305-d4e0-49ee-b02d-215b225de009
138,✨ DESARROLLA TU MARCA PERSONAL: ATRAE Y CONECTA CON ORGANIZACIONES QUE TE MOLEN✨,✨ATRAE Y CONECTA CON ORGANIZACIONES QUE TE MOLEN✨,,https://www.eventbrite.com/e/atrae-y-conecta-con-organizaciones-que-te-molen-tickets-149860557963,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F131686779%2F400512721347%2F1%2Foriginal.20210409-114736?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=bbf203e14d23f018af5268053be995de,70,2021-04-22 16:30:00+00:00,2021-04-22 18:00:00+00:00,ACTIVE,2021-04-08 07:31:23.143103+00:00,2023-08-22 14:08:30.413991+00:00,,,,,✨ DESARROLLA TU MARCA PERSONAL: ATRAE Y CONECTA CON ORGANIZACIONES QUE TE MOLEN✨,6.0,149860557963,,live,https://www.eventbrite.com/e/atrae-y-conecta-con-organizaciones-que-te-molen-tickets-149860557963,4,2021-04-08 07:27:35+00:00,2021-04-22 07:30:46.372947+00:00,PERSISTED,True,False,USD,,,,,,4f0b5924-43c2-4152-a838-322d6c30dbcd
139,CÓMO EMPEZAR TU CARRERA COMO DESARROLLADOR FREELANCE,Cómo empezar tu carrera como desarrollador freelance,,https://www.eventbrite.com/e/como-empezar-tu-carrera-como-desarrollador-freelance-tickets-150773943925,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F132073191%2F400512721347%2F1%2Foriginal.20210413-153738?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C5%2C2160%2C1080&s=9fa8b4bded74a93fa90f07bef2e46f48,65,2021-05-06 16:30:00+00:00,2021-05-06 18:00:00+00:00,ACTIVE,2021-04-14 07:31:29.080321+00:00,2023-08-22 14:08:30.419998+00:00,,,,,CÓMO EMPEZAR TU CARRERA COMO DESARROLLADOR FREELANCE,6.0,150773943925,,live,https://www.eventbrite.com/e/como-empezar-tu-carrera-como-desarrollador-freelance-tickets-150773943925,4,2021-04-13 15:46:16+00:00,2021-05-06 07:30:22.755689+00:00,PERSISTED,True,False,USD,,,,,,764ae973-bcf6-457c-9e7a-f654195abc27
188,Learn how to solve advanced challenges in your interview process  by thinking like an engineer,Train yourself to nail  coding interview challenge,,https://www.eventbrite.com/e/train-yourself-to-nail-coding-interview-challenge-tickets-162816712169,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F141380373%2F187450375408%2F1%2Foriginal.20210712-160444?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C2%2C4320%2C2160&s=a8d0621812b4d77e18093dfe46da6d6d,100,2021-07-22 22:00:00+00:00,2021-07-23 00:00:00+00:00,ACTIVE,2021-07-12 07:30:55.094982+00:00,2023-08-22 14:08:30.425780+00:00,,,,,Learn how to solve advanced challenges in your interview process  by thinking like an engineer,4.0,162816712169,,live,https://www.eventbrite.com/e/train-yourself-to-nail-coding-interview-challenge-tickets-162816712169,4,2021-07-12 00:27:10+00:00,2021-07-22 07:30:44.115884+00:00,PERSISTED,True,False,USD,,,,,,e6cd672c-206e-4cee-9507-66a6e5211231
186,"Este webinar entregará conocimiento de finanzas a emprendedores a través de 4 pilares: orden, análisis, proyecciones y financiamiento",Taller de Finanzas para Geeks Emprendedores by CFOremoto,,https://www.eventbrite.com/e/taller-de-finanzas-para-geeks-emprendedores-by-cforemoto-tickets-162311892239,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F140723195%2F187450375408%2F1%2Foriginal.20210705-165315?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C27%2C3600%2C1800&s=4afd58c97d3d2a65119e4fdbcbb1a1b6,400,2021-07-27 21:00:00+00:00,2021-07-27 23:00:00+00:00,ACTIVE,2021-07-06 07:31:40.767777+00:00,2023-08-22 14:08:30.431340+00:00,,,,,"Este webinar entregará conocimiento de finanzas a emprendedores a través de 4 pilares: orden, análisis, proyecciones y financiamiento",,162311892239,,live,https://www.eventbrite.com/e/taller-de-finanzas-para-geeks-emprendedores-by-cforemoto-tickets-162311892239,4,2021-07-05 17:08:02+00:00,2021-07-27 07:30:40.099830+00:00,PERSISTED,True,False,USD,,,,,,417eaaf3-b0fa-4e30-bc45-e34ae26ffa90
140,¡Conoce lo básico de SQL!,Workshop gratuito: Intro to SQL,,https://www.eventbrite.com/e/workshop-intro-to-sql-tickets-150975456655,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F132237287%2F187450375408%2F1%2Foriginal.20210414-201751?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=17ab4713f32bcf8e0bac8842d6fad965,100,2021-05-06 21:00:00+00:00,2021-05-06 22:30:00+00:00,ACTIVE,2021-04-15 07:31:37.205283+00:00,2023-08-22 14:08:30.436809+00:00,,,,,¡Conoce lo básico de SQL!,2.0,150975456655,,live,https://www.eventbrite.com/e/workshop-gratuito-intro-to-sql-tickets-150975456655,4,2021-04-14 20:23:18+00:00,2021-05-06 07:30:22.732636+00:00,PERSISTED,True,False,USD,,,,,,a8110360-1cfb-4a27-9294-b53b7479bb74
195,GEEKTALKS - PRESENTACIÓN DE PROYECTOS FINALES,GEEKTALKS - PRESENTACIÓN DE PROYECTOS FINALES,,https://www.eventbrite.com/e/geektalks-presentacion-de-proyectos-finales-tickets-168815837715,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F146782637%2F400512721347%2F1%2Foriginal.20210906-111717?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C4320%2C2160&s=cebaebf2f58d73ce3eca64d69cac785f,200,2021-09-16 16:30:00+00:00,2021-09-16 18:00:00+00:00,ACTIVE,2021-08-29 07:30:37.262749+00:00,2023-08-22 14:08:30.442369+00:00,,,,,GEEKTALKS - PRESENTACIÓN DE PROYECTOS FINALES,6.0,168815837715,,live,https://www.eventbrite.com/e/geektalks-presentacion-de-proyectos-finales-tickets-168815837715,4,2021-08-28 16:31:03+00:00,2021-09-16 07:32:56.794179+00:00,PERSISTED,True,False,USD,,,,,,949ee7dd-9868-4138-b513-f6bc93d5667d
775,,testing event number 4,,https://www.eventbrite.com/e/testing-event-number-4-tickets-692543675777,,5,2023-08-16 15:44:00+00:00,2023-08-16 17:44:00+00:00,DRAFT,2023-08-04 15:44:53.715045+00:00,2023-08-22 14:08:30.448108+00:00,,,,,fads adfadf,10.0,692543675777,,draft,https://www.eventbrite.com/e/testing-event-number-4-tickets-692543675777,4,,2023-08-04 15:45:06.954462+00:00,PERSISTED,True,True,USD,testing-event-number-4-775,,,,True,07df8e75-a2e0-4ab9-b9d4-d69a39726b26
824,"Meet our new batch of Full-Stack Developers and learn about the amazing apps they created

We are excited to announce another round of final project presentations! Prepare to be amazed as Cohorts 52 and 53 of the Full-Stack Development bootcamp present the innovative projects they have been working so hard on. 💻🤓

But that's not all. We have a treat in store for you with two incredible guest speakers:

🎙️ Temante Leary
Content Developer II at Microsoft
Founder of BITE-CON and Onyx

🎙️ Kwamara Thompson
Building Community, Angel Investing, Education, and Creating Platforms

🎙️ Imade Jeremiah Osifo
Software Engineer at Microsoft | CTO of Onyyx & ClassUpdates

These industry professionals will share their experiences and provide their invaluable advice to help you navigate the ever-evolving world of technology.

Don't miss out on this extraordinary opportunity to learn, connect, and be inspired. Secure your spot now. Register now!

Spaces are limited, so don't wait!",Final Project Presentation/ Meet our new batch of Full-Stack Developers,en,https://www.eventbrite.com/e/final-project-presentation-meet-our-new-batch-of-full-stack-developers-tickets-718079042747,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F596291839%2F187450375408%2F1%2Foriginal.20230912-191110?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=a586b2de4e79040e285efa94a5cf6349,100,2023-09-22 22:00:00+00:00,2023-09-23 00:00:00+00:00,ACTIVE,2023-09-12 19:08:33.324415+00:00,2023-09-13 07:30:23.553752+00:00,,28.0,,,"Meet our new batch of Full-Stack Developers and learn about the amazing apps they created

We are excited to announce another round of final",4.0,718079042747,,live,https://www.eventbrite.com/e/final-project-presentation-meet-our-new-batch-of-full-stack-developers-tickets-718079042747,4,2023-09-12 19:15:53+00:00,2023-09-13 07:30:23.543157+00:00,PERSISTED,True,True,USD,final-project-presentation-meet-our-new-batch-of-full-stack-developers-dcfc4df2-613e-4600-bd44-68ffb8253a85,"openhouse-attendee,geektalk-attendee",https://meet.google.com/kqn-vfvy-iiv?authuser=4,3900.0,True,dcfc4df2-613e-4600-bd44-68ffb8253a85
194,"Join us at 4Geeks Academy Miami, September 16th for the last day of the conference",Machine Learning and AI MeetUp Week,,https://www.eventbrite.com/e/machine-learning-and-ai-meetup-week-tickets-168820702265,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F145882151%2F187450375408%2F1%2Foriginal.20210828-182709?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C26%2C1200%2C600&s=ead7cdea5ac165e191b57f64ab2d651d,1,2021-09-16 22:00:00+00:00,2021-09-20 01:00:00+00:00,ACTIVE,2021-08-29 07:30:37.241961+00:00,2023-08-22 14:08:30.466292+00:00,,,,,"Join us at 4Geeks Academy Miami, September 16th for the last day of the conference",4.0,168820702265,,started,https://www.eventbrite.com/e/machine-learning-and-ai-meetup-week-tickets-168820702265,4,2021-08-28 18:28:26+00:00,2021-09-20 07:31:39.359143+00:00,PERSISTED,False,False,USD,,,,,,3b85f337-ff2a-4150-8e27-041f618cb9b8
199,Get to know the best soft skill you need in order to land a job in tech,Soft Skills you need to land a job in tech,,https://www.eventbrite.com/e/soft-skills-you-need-to-land-a-job-in-tech-tickets-185953952277,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F161746459%2F187450375408%2F1%2Foriginal.20211005-201302?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=f0bcebaf40a2115ff966df1666221096,60,2021-10-20 20:00:00+00:00,2021-10-20 21:30:00+00:00,ACTIVE,2021-10-06 07:34:56.120367+00:00,2023-08-22 14:08:30.471476+00:00,,,,,Get to know the best soft skill you need in order to land a job in tech,4.0,185953952277,,live,https://www.eventbrite.com/e/soft-skills-you-need-to-land-a-job-in-tech-tickets-185953952277,4,2021-10-05 15:26:33+00:00,2021-10-20 07:33:09.599810+00:00,PERSISTED,True,False,USD,,,,,,1c3317d3-56c1-47aa-9c15-2f10f86b991e
198,GEEKTALKS - DEMO DAY ¡TÚ TAMBIÉN HARÁS ESTO CUANDO SEAS PROGRAMADOR!,DEMO DAY ¡TÚ TAMBIÉN HARÁS ESTO CUANDO SEAS PROGRAMADOR!,,https://www.eventbrite.com/e/demo-day-tu-tambien-haras-esto-cuando-seas-programador-tickets-185167991447,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F161050509%2F187450375408%2F1%2Foriginal.20211004-223324?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=a150ca1cde9745f8cf7c9ee0b2aa0ca5,200,2021-10-14 16:30:00+00:00,2021-10-14 17:30:00+00:00,ACTIVE,2021-10-05 07:34:33.378091+00:00,2023-08-22 14:08:30.476694+00:00,,,,,GEEKTALKS - DEMO DAY ¡TÚ TAMBIÉN HARÁS ESTO CUANDO SEAS PROGRAMADOR!,6.0,185167991447,,live,https://www.eventbrite.com/e/demo-day-tu-tambien-haras-esto-cuando-seas-programador-tickets-185167991447,4,2021-10-04 22:42:10+00:00,2021-10-14 07:30:47.475952+00:00,PERSISTED,True,False,USD,,,,,,4bee5b45-44c4-4e90-b93a-0dfd3d92e464
196,4Geeks Academy invita al evento a todas aquellas personas que quieren o que ya están dentro del mundo de la tecnología y programación,Introducción a Machine Learning y Python by 4Geeks & Revolución STEAM,,https://www.eventbrite.com/e/introduccion-a-machine-learning-y-python-by-4geeks-revolucion-steam-tickets-171416931657,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F156917719%2F187450375408%2F1%2Foriginal.20210927-201226?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C6480%2C3240&s=d43efbd48f933f12c5af0bd6582591fb,500,2021-10-07 18:00:00+00:00,2021-10-07 21:00:00+00:00,ACTIVE,2021-09-14 07:30:13.349218+00:00,2023-08-22 14:08:30.488993+00:00,,,,,4Geeks Academy invita al evento a todas aquellas personas que quieren o que ya están dentro del mundo de la tecnología y programación,,171416931657,,live,https://www.eventbrite.com/e/introduccion-a-machine-learning-y-python-by-4geeks-revolucion-steam-tickets-171416931657,4,2021-09-13 19:02:44+00:00,2021-10-07 07:33:22.368616+00:00,PERSISTED,True,False,USD,,,,,,3e9928ec-191a-46e7-9807-91f5bd4c4a4f
201,Create a spooky landing page with 4Geeks Academy,A Coding Halloween,,https://www.eventbrite.com/e/a-coding-halloween-tickets-191162170197,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F166454899%2F187450375408%2F1%2Foriginal.20211013-154806?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C40%2C1280%2C640&s=c2c2b6dd0da962eee732eaa901168e50,200,2021-10-28 14:00:00+00:00,2021-10-29 04:00:00+00:00,ACTIVE,2021-10-14 07:30:47.532154+00:00,2023-08-22 14:08:30.494559+00:00,,,,,Create a spooky landing page with 4Geeks Academy,4.0,191162170197,,started,https://www.eventbrite.com/e/a-coding-halloween-tickets-191162170197,4,2021-10-13 16:09:01+00:00,2021-10-29 07:33:01.412061+00:00,PERSISTED,True,False,USD,,,,,,43afcfc1-bf0b-438b-9187-03b82b511fc6
202,Construye una aterradora landing-page con 4Geeks Academy,A Coding Halloween Challenge!,,https://www.eventbrite.com/e/a-coding-halloween-challenge-tickets-191279822097,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F166614359%2F187450375408%2F1%2Foriginal.20211013-190434?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C40%2C1280%2C640&s=2ef08b3e1f867a1002243757a6b6daa0,200,2021-10-28 14:00:00+00:00,2021-10-29 03:30:00+00:00,ACTIVE,2021-10-14 07:30:47.546838+00:00,2023-08-22 14:08:30.500234+00:00,,,,,Construye una aterradora landing-page con 4Geeks Academy,4.0,191279822097,,started,https://www.eventbrite.com/e/a-coding-halloween-challenge-tickets-191279822097,4,2021-10-13 19:38:52+00:00,2021-10-29 07:33:01.431724+00:00,PERSISTED,True,False,USD,,,,,,cbec74ee-9c05-4702-8625-6c29b825051e
133,Learn about Python basics and use it right away!,Free Workshop: Build a Basic Python App,en,https://www.eventbrite.com/e/free-workshop-build-a-basic-python-app-tickets-148660219719,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F130591813%2F187450375408%2F1%2Foriginal.20210329-192411?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=e0536b534d99696812968cf6d4c4e44e,100,2021-04-09 21:00:00+00:00,2021-04-09 22:30:00+00:00,ACTIVE,2021-03-30 07:30:36.706075+00:00,2023-08-22 14:08:30.505648+00:00,,,,,Learn about Python basics and use it right away!,4.0,148660219719,,live,https://www.eventbrite.com/e/free-workshop-build-a-basic-python-app-tickets-148660219719,4,2021-03-29 19:27:04+00:00,2021-04-09 07:30:31.025349+00:00,PERSISTED,True,False,USD,,,,,,4d6b1e76-71ed-4e15-a900-1700e3bc21f8
747,"¡Habemus graduación!🎓⭐

El día 18 de agosto nuestros estudiantes estarán presentando sus proyectos finales, momento donde demostrarán todo lo aprendido en estas 18 semanas en nuestro programa de Full-Stack Developer 🚀

¿Te imaginas que el próximo seas tú presentando tu proyecto?🧑🏻‍💻

Conéctate y verás de lo que puedes convertirte 🚀 ¡Regístrate ya!",Presentación de Proyectos Finales- 4Geeks Academy Latam,es,https://www.eventbrite.com/e/presentacion-de-proyectos-finales-4geeks-academy-latam-tickets-689272010137,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F577484899%2F187450375408%2F1%2Foriginal.20230817-145340?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=f6fdee46a1ed072a5f04795c95e3d262,100,2023-08-23 00:00:00+00:00,2023-08-23 02:00:00+00:00,COMPLETED,2023-07-31 13:33:06.916903+00:00,2023-09-12 23:47:15.735459+00:00,,29.0,Janeth Kalaouz,,¡Descubre todo lo que puedes aprender como estudiante de 4Geeks Academy!,7.0,689272010137,,completed,https://www.eventbrite.com/e/entradas-presentacion-de-proyectos-finales-4geeks-academy-latam-689272010137,4,2023-07-31 13:37:45+00:00,2023-08-23 16:19:39.831026+00:00,PERSISTED,True,True,USD,presentacion-de-proyectos-finales-4geeks-academy-latam-747,"geektalk-attendee,openhouse-attendee",https://www.youtube.com/watch?v=jCVJzejBkCE&ab_channel=4GeeksAcademy,,True,f103ffc3-643e-4a7c-b16a-cfc6a2cacb99
207,4Geeks is proud to sponsor the TECH HUB HACKATHON,Tech Hub Hackaton,,https://www.eventbrite.com/e/tech-hub-hackaton-tickets-196654497897,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F172217309%2F187450375408%2F1%2Foriginal.20211022-170237?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C1%2C1440%2C720&s=c4cfa2d245b4f6fadc46339f0e8beae2,1,2021-11-05 12:00:00+00:00,2021-11-07 23:00:00+00:00,ACTIVE,2021-10-23 07:33:49.363733+00:00,2023-08-22 14:08:30.516952+00:00,,,,,4Geeks is proud to sponsor the TECH HUB HACKATHON,4.0,196654497897,,started,https://www.eventbrite.com/e/tech-hub-hackaton-tickets-196654497897,4,2021-10-22 17:05:36+00:00,2021-11-07 07:30:47.350351+00:00,PERSISTED,True,False,USD,,,,,,c5fc21fe-6dde-4cf2-ae67-61eb4d293778
213,¿Quieres dar tus primeros pasos en el mundo de Python?,Workshop: Python para principiantes,,https://www.eventbrite.com/e/workshop-python-para-principiantes-tickets-214308772307,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F189990919%2F187450375408%2F1%2Foriginal.20211122-143248?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=b46d0feaf4854226c2541873442abe45,120,2021-12-09 20:00:00+00:00,2021-12-09 21:00:00+00:00,ACTIVE,2021-11-19 07:30:54.885836+00:00,2023-08-22 14:08:30.522336+00:00,,,,,¿Quieres dar tus primeros pasos en el mundo de Python?,2.0,214308772307,,live,https://www.eventbrite.com/e/workshop-python-para-principiantes-tickets-214308772307,4,2021-11-18 22:09:32+00:00,2021-12-09 07:30:46.709750+00:00,PERSISTED,True,False,USD,,,,,,e2084394-bc60-4619-9c82-a3c970684ce7
212,GEEKTALKS - DEMO DAY ¡TÚ TAMBIÉN HARÁS ESTO CUANDO SEAS PROGRAMADOR!,GEEKTALKS - PRESENTACIÓN DE PROYECTOS FINALES,,https://www.eventbrite.com/e/geektalks-presentacion-de-proyectos-finales-tickets-214441248547,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F188704609%2F187450375408%2F1%2Foriginal.20211119-035031?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=40991174ed57f5f54596a762c94eb850,200,2021-12-01 17:30:00+00:00,2021-12-01 18:30:00+00:00,ACTIVE,2021-11-19 07:30:54.870413+00:00,2023-08-22 14:08:30.534636+00:00,,,,,GEEKTALKS - DEMO DAY ¡TÚ TAMBIÉN HARÁS ESTO CUANDO SEAS PROGRAMADOR!,6.0,214441248547,,live,https://www.eventbrite.com/e/geektalks-presentacion-de-proyectos-finales-tickets-214441248547,4,2021-11-19 04:27:58+00:00,2021-12-01 07:31:14.344451+00:00,PERSISTED,True,False,USD,,,,,,3cdae5f0-5a2a-4d1f-b420-b07334695478
216,Discover that learning to code will open the doors to the opportunities you are seeking,Pitch Day! Final Project Presentations!,,https://www.eventbrite.com/e/pitch-day-final-project-presentations-tickets-219922262407,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F199369909%2F187450375408%2F1%2Foriginal.20211210-174651?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&s=b8fedf067eb15a756527015e870f4a0e,100,2021-12-10 23:00:00+00:00,2021-12-11 02:00:00+00:00,ACTIVE,2021-12-01 07:31:14.393006+00:00,2023-08-22 14:08:30.545152+00:00,,,,,Discover that learning to code will open the doors to the opportunities you are seeking,4.0,219922262407,,started,https://www.eventbrite.com/e/pitch-day-final-project-presentations-tickets-219922262407,4,2021-11-30 14:20:21+00:00,2021-12-11 07:31:00.491310+00:00,PERSISTED,False,False,USD,,,,,,422f8497-f59b-4a98-a28c-3b252b5e4e33
205,Como encontrar mi primer empleo como Developer,Cómo encontrar mi primer trabajo como Programador,,https://www.eventbrite.com/e/como-encontrar-tu-primer-trabajo-como-programador-con-flyncer-tickets-196117000227,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F171685189%2F187450375408%2F1%2Foriginal.20211021-204130?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C6480%2C3240&s=7a896ce3890fccbfc8aca89974a8f7f0,70,2021-11-04 17:30:00+00:00,2021-11-04 19:00:00+00:00,ACTIVE,2021-10-22 07:31:15.377245+00:00,2023-08-22 14:08:30.551812+00:00,,,,,Como encontrar mi primer empleo como Developer,6.0,196117000227,,live,https://www.eventbrite.com/e/como-encontrar-mi-primer-trabajo-como-programador-tickets-196117000227,4,2021-10-21 20:54:39+00:00,2021-11-04 07:33:33.971749+00:00,PERSISTED,True,False,USD,,,,,,1d398f4c-9901-4787-a50c-f1fea4b670a9
210,"Hi Geek! 
Welcome to our GeekForce workshop where you'll learn the best practices to fin your first job as a developer!",GeekForce Workshop,,https://www.eventbrite.com/e/geekforce-workshop-tickets-204789078647,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F180184839%2F187450375408%2F1%2Foriginal.20211104-162335?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C85%2C2160%2C1080&s=74be721e3999392edc7c650f382af927,100,2021-11-05 22:00:00+00:00,2021-11-05 23:30:00+00:00,ACTIVE,2021-11-04 07:33:34.007624+00:00,2023-08-22 14:08:30.563740+00:00,,,,,"Hi Geek! 
Welcome to our GeekForce workshop where you'll learn the best practices to fin your first job as a developer!",4.0,204789078647,,live,https://www.eventbrite.com/e/geekforce-workshop-tickets-204789078647,4,2021-11-03 22:03:56+00:00,2021-11-05 07:30:17.092342+00:00,PERSISTED,True,False,USD,,,,,,c96eb270-1e0b-4de6-8270-20fa81c7a5bd
208,Meet with hiring partners and skyrocket your career in tech! ,Launch your career: Connect with Chewy,,https://www.eventbrite.com/e/launch-your-career-connect-with-chewy-tickets-199355275997,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F174385539%2F187450375408%2F1%2Foriginal.20211026-185353?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=cee82258867c0c5609130e191ebe8885,100,2021-11-10 22:00:00+00:00,2021-11-10 23:30:00+00:00,ACTIVE,2021-10-27 07:32:51.186788+00:00,2023-08-22 14:08:30.569794+00:00,,,,,Meet with hiring partners and skyrocket your career in tech! ,4.0,199355275997,,live,https://www.eventbrite.com/e/launch-your-career-connect-with-chewy-tickets-199355275997,4,2021-10-26 19:38:27+00:00,2021-11-10 07:30:53.376395+00:00,PERSISTED,True,False,USD,,,,,,06a47677-063f-436f-ae24-55e4d66d0e36
262,"Tienes dudas sobre tu carrera? ¿Aun no te convence al 100%?

Si alguna vez te has preguntado todo esto, ¡la respuesta es SI y esta aquí!",Cambié de carrera para convertirme en programador,,https://www.eventbrite.com/e/cambie-de-carrera-para-convertirme-en-programador-tickets-261129333867,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F222684739%2F187450375408%2F1%2Foriginal.20220202-152545?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C16%2C2066%2C1033&s=fc6d12db75877a6eedfad97e0908b66b,400,2022-02-07 20:30:00+00:00,2022-02-07 21:30:00+00:00,COMPLETED,2022-02-02 16:34:57.261876+00:00,2023-08-22 14:08:30.626881+00:00,,,,,"Tienes dudas sobre tu carrera? ¿Aun no te convence al 100%?

Si alguna vez te has preguntado todo esto, ¡la respuesta es SI y esta aquí!",5.0,261129333867,,completed,https://www.eventbrite.com/e/cambie-de-carrera-para-convertirme-en-programador-tickets-261129333867,4,2022-02-02 15:36:14+00:00,2022-02-08 12:45:11.249569+00:00,PERSISTED,True,False,USD,,,,,,ebadd82a-4d84-4923-9637-20f61372295a
